100,99.1848,101.265,102.013,101.842,100.445,99.7135,96.6897,95.3454,95.9326,95.7195,95.8546,95.2514,95.3026,95.1517,94.4026,93.321,93.6543,93.6237,93.8449,93.7145,95.3468,98.1342,97.3716,99.0456,96.0184,94.4328,95.5686,96.1289,97.7973,96.0967,95.5522,94.5496,95.381,94.8888,92.9231,93.0357,92.4027,94.1055,93.8725,93.6467,94.6582,96.385,95.077,98.9291,100.128,102.644,103.075,103.23,103.973,105.132,102.743,101.963,100.678,100.278,100.232,99.0412,96.7112,97.7255,99.1255,99.4065,100.48,100.868,101.902,103.724,103.48,102.292,101.931,103.86,105.791,106.837,104.306,106.02,102.751,103.995,102.541,103.08,102.139,101.724,99.6121,101.085,101.014,101.924,104.721,103.107,103.594,103.914,101.697,102.656,102.888,103.472,104.6,106.038,103.699,102.216,102.073,99.9259,99.3168,100.469,99.9639,98.6765
100,100.72,100.345,98.813,96.8088,94.9922,95.1943,94.9918,97.8154,96.6214,95.3106,94.5052,93.8311,95.6498,92.6322,92.6122,92.609,91.145,92.2948,92.954,91.9027,92.4022,92.3304,92.0106,91.9171,93.4225,95.474,97.6384,93.9546,95.7301,98.886,97.8713,97.5725,96.6752,97.7625,97.7496,98.2976,97.7362,99.5627,100.154,99.5011,99.6433,102.588,103.944,103.308,101.836,102.967,104.701,103.87,99.9969,100.667,102.102,102.87,103.948,102.647,103.285,106.241,105.42,104.44,105.06,105.101,105.923,106.045,106.357,106.141,104.446,105.997,106.188,106.385,106.04,107.543,109.365,110.47,112.452,109.317,107.524,105.937,104.667,100.113,99.5506,99.5632,97.9018,97.234,98.668,99.9866,97.1434,97.7794,98.0171,101.419,99.1327,99.9645,100.612,100.614,101.966,101.769,99.7137,101.702,102.331,103.672,101.221,101.234
100,102.266,101.909,99.1712,99.9536,100.47,101.011,100.836,103.223,106.563,105.619,104.118,101.375,101.224,98.7524,96.7615,98.8218,97.12,95.6253,94.4031,93.7781,95.0536,94.0219,94.6382,95.329,92.7408,92.0407,89.8916,90.1761,89.1909,89.0358,88.3023,91.0011,88.8637,90.502,88.8714,89.0793,89.2997,86.7688,87.253,86.5937,87.8813,87.6971,89.3259,87.593,87.1126,87.6884,86.687,84.0851,82.4326,83.5001,82.4299,81.5988,83.8214,83.4016,81.4576,82.1884,82.4342,82.7345,85.4318,84.8486,86.9977,86.2321,86.3627,86.0347,85.1639,84.4001,84.0575,85.4737,84.7782,84.1538,86.8698,87.5789,87.1652,87.294,91.5344,93.6985,95.1006,96.4567,96.9797,98.519,99.4477,99.776,98.2293,98.9453,99.6879,100.384,102.137,103.074,101.303,100.248,98.9242,98.7767,98.169,99.8529,97.5331,99.8771,98.1452,100.075,98.3858,95.8422
100,102.033,100.439,100.339,101.042,103.193,99.7418,102.317,105.243,105.875,104.908,102.496,103.283,104.982,105.291,103.536,104.758,106.036,104.669,101.109,102.1,102.002,98.2189,97.7938,96.9381,98.4054,97.8107,98.2277,98.4017,93.3967,91.5124,94.5078,96.1384,96.5215,96.0388,98.5002,99.0051,99.7704,101.137,101.249,101.355,100.785,98.6033,98.2733,99.6149,97.8564,97.9419,95.7883,96.4552,96.2004,96.643,98.2311,95.6515,98.3722,98.1472,96.8567,99.0493,97.3071,96.1572,95.5602,93.2782,90.5856,92.5888,93.6872,94.9174,95.9927,96.8202,97.9588,96.3365,92.7597,92.0049,90.8445,90.9418,90.5647,92.4508,93.0154,93.0984,92.9703,92.6115,91.1311,92.3162,90.9795,90.0285,89.0876,91.0483,90.2364,90.0582,89.0682,88.6693,87.2862,87.9167,87.1891,85.4167,83.6992,82.7018,80.6343,80.2547,78.4525,80.5256,80.0484,79.2792
100,102.577,104.213,104.458,102.624,102.162,104.551,104.4,106.697,105.721,107.72,108.165,107.391,107.769,108.159,110.871,112.252,112.558,113.97,115.591,114.496,112.172,110.868,109.785,108.689,107.272,108.098,108.671,107.99,108.009,107.88,109.991,109.062,110.635,112.911,113.643,112.535,108.102,110.113,111.128,111.234,111.599,113.779,116.583,116.813,115.296,118.327,118.997,118.834,120.42,117.001,117.415,118.589,120.357,120.117,122.352,121.482,121.742,120.654,118.575,120.245,116.949,120.58,116.623,119.302,116.131,117.143,115.552,118.511,117.181,119.114,119.217,119.879,120.042,119.102,120.24,117.888,115.621,114.787,114.898,115.816,112.066,110.115,108.101,106.645,106.599,109.814,110.04,108.292,107.691,106.445,106.759,107.292,107.352,107.466,107.43,110.056,110.399,110.635,110.232,111.042
100,101.389,100.858,100.531,99.2216,100.109,98.9575,99.3128,101.126,99.803,99.937,98.1469,97.1199,96.5629,93.3918,96.4906,96.0733,96.9028,99.2209,101.336,104.562,106.277,103.06,102.628,103.757,104.715,102.487,102.474,99.2603,97.3835,96.4908,96.4496,98.2093,99.5823,99.8651,100.569,100.576,101.461,102.738,105.539,106.019,105.902,107.919,108.987,107.504,110.314,110.698,112.004,113.705,112.217,112.261,113.096,112.779,114.927,111.933,108.651,112.081,112.495,110.126,110.584,109.629,107.947,107.851,108.633,110.779,113.332,112.392,110.296,109.467,110.075,110.404,111.593,112.516,113.351,114.262,113.104,112.141,112.578,113.869,110.941,112.345,115.619,114.763,115.301,116.291,120.213,121.529,118.639,122.261,119.291,117.123,117.244,115.938,113.268,113.707,112.41,109.246,111.076,112.643,112.61,115.548
100,101.277,101.894,101.145,99.7699,100.787,100.748,103.279,101.815,101.97,98.5905,97.4438,101.169,101.274,105.87,104.254,103.525,105.769,105.573,105.638,106.488,109.267,109.883,111.876,112.453,112.284,109.832,109.175,106.709,108.049,107.349,106.932,109.493,110.584,111.735,113.801,113.507,112.445,111.664,111.129,110.427,109.774,111.383,110.604,109.402,107.672,110.007,107.385,108.484,107.194,109.361,110.172,108.61,108.285,103.73,101.301,102.514,102.785,100.419,101.158,100.106,101.705,100.613,99.2478,97.031,97.1659,97.8187,97.7833,98.064,99.7319,99.9772,97.9643,96.3215,94.7906,92.0596,90.1738,91.737,90.9656,90.1918,93.299,92.7589,94.3066,95.3289,92.9593,95.5432,95.9028,99.9922,97.6829,97.6759,100.055,98.9882,98.5593,98.3038,98.4872,98.0669,98.8513,99.0587,101.206,102.8,102.42,102.97
100,97.8785,97.936,99.4576,96.8982,97.1714,98.6109,99.2907,101.898,102.568,104.535,102.877,102.467,102.088,101.173,102.376,104.515,105.916,106.468,106.913,107.79,109.675,107.202,108.995,108.258,107.179,109.128,108.552,110.139,110.591,110.017,110.104,110.601,110.419,108.205,103.654,107.26,109.002,110.463,109.698,107.458,110.504,108.847,110.772,112.648,114.914,115.148,117.546,117.555,116.367,116.127,116.114,119.329,117.705,116.123,117.634,116.039,120.11,119.954,120.446,122.639,121.741,124.359,122.516,119.091,118.713,119.002,118.801,120.311,123.076,124.498,125.572,125.354,125.143,121.835,122.128,119.869,120.316,120.771,125.009,124.123,121.643,119.326,118.075,121.064,125.32,123.549,122.458,124.315,128.012,128.46,130.994,132.395,134.291,135.958,136.009,136.118,137.663,138.248,138.532,137.964
100,99.5489,103.507,101.562,101.025,99.9212,100.875,99.6408,98.203,97.9305,99.1268,100.135,99.1464,99.0656,99.5967,102.929,105.159,103.146,107.46,106.085,107.738,107.89,105.809,102.489,103.004,105.11,105.905,109.21,112.072,112.342,112.029,113.77,109.697,107.897,105.976,105.293,104.274,108.407,105.925,104.857,103.82,103.421,103.706,106.463,106.266,106.273,105.565,106.846,109.485,110.615,110.218,111.01,110.568,108.99,106.477,107.408,107.768,109.15,108.079,107.856,108.855,108.09,107.29,107.102,107.95,108.739,109.704,107.646,108.435,112.574,112.9,110.011,115.322,112.14,111.029,114.819,113.311,109.471,106.566,106.294,106.013,105.923,106.313,106.537,105.178,103.657,102.685,102.777,102.853,104.291,105.61,108.621,108.861,110.707,113.638,113.933,114.901,114.264,113.821,113.384,112.129
100,100.922,99.5204,99.3971,100.986,100.773,101.144,102.488,101.248,98.3593,99.3532,98.0429,97.6412,96.667,96.1127,95.6507,95.6024,97.2285,96.7297,95.7156,96.5442,97.2842,96.4833,95.6184,96.3493,99.0695,98.7374,101.621,100.737,103.395,105.148,104.9,103.919,105.717,105.018,106.204,105.31,105.255,106.359,106.554,108.676,107.882,109.269,110.504,109.312,109.738,110.478,113.098,112.53,110.552,108.7,110.141,111.738,111.272,111.892,114.837,115.736,112.849,117.181,116.347,115.631,111.299,114.069,113.647,114.556,117.189,120.126,117.27,117.944,117.136,116.139,118.198,115.842,119.321,116.712,116.053,119.534,119.427,120.046,122.393,124.093,125.001,125.516,126.373,125.208,123.5,123.83,123.134,123.133,121.014,119.919,118.522,118.659,120.619,119.78,118.025,119.181,119.445,120.107,122.652,125.845
